CUSTOMER_NUMBER,txn_count,total_trans_amount,avg_trans_amount,max_trans_amount,std_trans_amount,unique_devices,unique_ips,beneficiary_count,night_txn_ratio,outside_bank_ratio,max_inactive_gap,burst_max,total_app_activities,avg_activity_hour,night_activity_ratio,password_change_count,max_daily_activity,avg_balance_ca,balance_volatility,max_cic_overdue_days,card_utilization_ratio,rule_behavior_device,rule_ato,rule_money_mule,rule_dormant_active,rule_night_anomaly,score_fraud_rule,score_behavioral_instability,score_aml_risk,final_risk_score,Risk_Segment,Fraud,Reason_Code_Details,ML_Pred,Rule_Detected,Business_Action
374198,28.0,1598420000.0,57086428.571428575,200000000.0,54977039.86846157,2.0,28.0,1.0,0.1785714285714285,0.0357142857142857,44.0,4.0,189.0,15.126984126984128,0.0952380952380952,1.0,24.0,866036.02125,1257338.2171903562,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 28 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
478393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,15.782608695652174,0.0118577075098814,2.0,19.0,2167557.62125,1909513.3691006512,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
69234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127745.906,2161417.027774307,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
770506,14.0,12245933.0,874709.5,4800000.0,1447880.2120294955,2.0,14.0,5.0,0.0,0.3571428571428571,46.0,2.0,147.0,14.346938775510203,0.0,2.0,10.0,315198.8675,396082.4702599568,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 14 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
317746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
305189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114826.34,64336.83173517485,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
44330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
223847,62.0,32318282.0,521262.6129032258,5500000.0,1021300.809250094,6.0,62.0,21.0,0.1774193548387097,0.2258064516129032,27.0,13.0,770.0,11.292207792207792,0.261038961038961,4.0,74.0,162803.9,166432.09997132592,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 6 máy & 62 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
941943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
275277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632078.03,387094.1317102492,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
920449,36.0,32943294.0,915091.5,4500000.0,1351497.5363122723,2.0,36.0,25.0,0.0555555555555555,0.25,6.0,4.0,241.0,13.759336099585065,0.0373443983402489,1.0,18.0,3444187.9066666667,837002.1341662382,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 36 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
43591,80.0,39255000.0,490687.5,6000000.0,1095978.4784192746,2.0,80.0,31.0,0.025,0.2375,19.0,3.0,550.0,14.805454545454545,0.0309090909090909,2.0,16.0,8072578.292857143,7328930.564788892,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 80 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
595045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.53166666666667,466.7053631753837,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
528381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6233333333333,274.24900072744117,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
507657,82.0,5354006074.0,65292757.0,220000000.0,45445114.001558766,1.0,82.0,78.0,0.6463414634146342,0.1585365853658536,103.0,3.0,1101.0,8.865576748410536,0.4940962761126249,1.0,21.0,37061382.70583333,50291679.73667713,0.0,0,0,0,0,0,1,0.0,30.0,0.0,30.0,Medium,1,• Hành vi: Tỷ lệ phát sinh giao dịch ban đêm (23h-4h) chiếm đến 64.6% tổng hành vi,1,1,CRITICAL: BLOCK IMMEDIATELY
571076,69.0,231065601.0,3348776.8260869565,42821730.0,7450171.922165532,3.0,69.0,40.0,0.0,0.4927536231884058,24.0,3.0,340.0,12.123529411764704,0.0,2.0,16.0,28495035.59375,16507975.372545298,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 69 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
29306,168.0,861771207.0,5129590.517857143,100000000.0,13262117.695039088,2.0,168.0,122.0,0.0,0.4285714285714285,18.0,3.0,1532.0,13.951044386422977,0.0026109660574412,2.0,29.0,8575683.86,6251869.9528669035,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 168 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
201983,54.0,57150000.0,1058333.3333333333,8700000.0,1918298.6074044397,2.0,54.0,36.0,0.0,0.2962962962962963,14.0,2.0,732.0,13.37431693989071,0.0,1.0,27.0,1221245.034,955398.160287948,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 54 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
274588,54.0,21765664.0,403067.85185185185,3000000.0,579432.249662381,2.0,54.0,14.0,0.037037037037037,0.0555555555555555,35.0,2.0,330.0,14.203030303030303,0.0363636363636363,1.0,14.0,1459239.28,657168.7692596026,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 54 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
191468,19.0,115607490.0,6084604.736842105,40000000.0,9134793.677563196,3.0,19.0,19.0,0.0,0.8947368421052632,9.0,2.0,192.0,14.296875,0.046875,2.0,22.0,29709830.88,19713761.968815766,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 19 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
64946,27.0,37904129.0,1403856.6296296297,6500000.0,1565214.0981145026,2.0,27.0,21.0,0.037037037037037,0.6666666666666666,17.0,2.0,160.0,16.19375,0.04375,1.0,17.0,2209143.63625,979238.3711432908,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 27 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
564460,15.0,7570000.0,504666.6666666667,2500000.0,600747.9465117591,3.0,15.0,15.0,0.2666666666666666,1.0,33.0,2.0,1173.0,12.202898550724637,0.236999147485081,2.0,57.0,303029.25125,253504.1371501882,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 15 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
236158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82869.425,230722.1750200924,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
919111,26.0,197948057.0,7613386.807692308,47000000.0,11448090.74557134,2.0,26.0,23.0,0.1538461538461538,0.8846153846153846,23.0,3.0,126.0,14.166666666666666,0.1825396825396825,1.0,13.0,11426303.723333336,6783973.952857013,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 26 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
946986,14.0,2193185637.0,156656116.92857143,600000000.0,230732664.32803044,1.0,14.0,13.0,0.0714285714285714,0.8571428571428571,76.0,2.0,135.0,14.133333333333333,0.0592592592592592,1.0,14.0,8605058.77,23523514.68538863,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 600,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
440476,54.0,144068464.0,2667934.5185185187,20000000.0,4174103.400253126,3.0,54.0,33.0,0.0,0.5925925925925926,20.0,3.0,404.0,14.336633663366335,0.0024752475247524,2.0,18.0,5855310.495,5091321.080431271,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 54 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
190876,83.0,276157612.0,3327200.1445783135,50000000.0,7508475.402528579,2.0,83.0,68.0,0.0120481927710843,0.3493975903614458,10.0,4.0,1000.0,13.817,0.007,1.0,41.0,5168824.985,6271385.543598871,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 83 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
663879,4.0,80001.0,20000.25,60000.0,27079.88183596819,1.0,4.0,1.0,0.0,0.0,29.0,2.0,43.0,12.023255813953488,0.0,1.0,11.0,351003.4577777778,457690.1132846011,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
486264,67.0,83029130.0,1239240.7462686568,25000000.0,4020758.242385084,3.0,67.0,9.0,0.0746268656716417,0.1343283582089552,7.0,4.0,737.0,14.39077340569878,0.0922659430122116,9.0,30.0,816898.8740000001,789138.2106030385,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 67 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
523355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
678197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633315.5,362959.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
167284,35.0,1080464398.0,30870411.37142857,300000000.0,65027913.17445679,2.0,35.0,34.0,0.0,0.9714285714285714,43.0,2.0,212.0,14.13679245283019,0.0141509433962264,1.0,21.0,31746402.747999996,62388653.85814421,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 35 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
344612,3.0,10914700.0,3638233.3333333335,6707259.0,3264975.4745042627,1.0,3.0,1.0,0.0,0.3333333333333333,2.0,2.0,223.0,12.816143497757848,0.0,4.0,24.0,2271822.58,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
518308,52.0,36997000.0,711480.7692307692,6000000.0,1249168.0759512978,2.0,52.0,41.0,0.0961538461538461,0.5384615384615384,9.0,4.0,448.0,14.506696428571429,0.078125,1.0,25.0,599863.4266666666,285225.6947811897,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 52 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
156608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.5,0.0,1.0,6.0,1194606.505,557238.0798538101,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
453655,11.0,4158000.0,378000.0,1895000.0,572395.8420533818,2.0,11.0,6.0,0.0,0.4545454545454545,15.0,2.0,95.0,11.589473684210526,0.0526315789473684,2.0,14.0,687197.891111111,463113.7178458941,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 11 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
677728,52.0,48779500.0,938067.3076923076,10000000.0,1780651.6928538263,3.0,52.0,32.0,0.0192307692307692,0.4230769230769231,13.0,3.0,705.0,13.451063829787234,0.0141843971631205,2.0,33.0,6520515.124,3419037.168181197,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 52 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
185807,2.0,3190000.0,1595000.0,2890000.0,1831406.5632731584,2.0,2.0,2.0,0.0,1.0,24.0,1.0,44.0,14.227272727272728,0.0,2.0,14.0,121445.806,80550.34449159005,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 2 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
177769,110.0,144339522.0,1312177.472727273,24000220.0,3132641.335663499,2.0,110.0,72.0,0.0272727272727272,0.3727272727272727,16.0,4.0,624.0,14.05448717948718,0.0496794871794871,1.0,21.0,1329998.47,625544.644759402,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 110 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
173164,47.0,3782366390.0,80475880.63829787,930000000.0,168163577.101148,2.0,47.0,47.0,0.0,0.9787234042553192,31.0,4.0,370.0,14.127027027027028,0.0081081081081081,1.0,22.0,104751515.816,71799997.64575121,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 47 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
367008,4.0,2395000.0,598750.0,770000.0,332519.04707349726,2.0,4.0,4.0,0.0,1.0,27.0,1.0,618.0,15.567961165048544,0.1650485436893204,1.0,27.0,674190.9349999999,530979.688125379,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 4 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
158648,253.0,529791414.0,2094037.209486166,50000000.0,5559802.359291948,4.0,251.0,202.0,0.0237154150197628,0.4822134387351778,8.0,5.0,1842.0,13.815960912052118,0.0450597176981541,2.0,35.0,4085499.622,1360389.489116853,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 251 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
180767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
179467,17.0,17266000.0,1015647.0588235294,3000000.0,935135.6145752652,2.0,17.0,15.0,0.0,0.8235294117647058,9.0,2.0,339.0,13.070796460176991,0.0176991150442477,2.0,25.0,6791677.646666666,4875686.321338143,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 17 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
738301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72603.83499999999,45165.971886747335,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
464193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48254.84,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
579234,5.0,1550000.0,310000.0,500000.0,134164.07864998738,1.0,5.0,5.0,0.0,1.0,77.0,1.0,340.0,13.144117647058824,0.0,1.0,17.0,346054.91000000003,118148.44550446572,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
527505,4.0,6520000.0,1630000.0,3000000.0,1199277.5603114846,1.0,4.0,4.0,0.25,1.0,8.0,1.0,40.0,19.25,0.075,1.0,15.0,103081.87,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
850085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
71519,8.0,137302000.0,17162750.0,47000000.0,15207745.580553912,2.0,8.0,7.0,0.125,0.75,22.0,2.0,81.0,13.691358024691358,0.1851851851851851,1.0,11.0,13925674.0325,16230105.196501318,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 8 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
350188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210581.555,118398.01059533884,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
272196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
134741,21.0,607467940.0,28927044.76190476,176000000.0,40200765.24603764,1.0,21.0,15.0,0.1428571428571428,0.1428571428571428,14.0,2.0,439.0,14.21867881548975,0.1002277904328018,1.0,26.0,11630353.405,15706446.496957762,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 176,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
75177,22.0,316255000.0,14375227.272727272,47000000.0,12802157.786619663,1.0,22.0,22.0,0.0,0.9545454545454546,23.0,2.0,142.0,14.17605633802817,0.0,1.0,11.0,9919486.486666666,5126250.776726999,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 47,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
680640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369359.34,2284797.749721903,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
344497,6.0,300600000.0,50100000.0,100000000.0,54299244.93029346,1.0,6.0,6.0,0.0,1.0,4.0,2.0,72.0,15.59722222222222,0.0,1.0,13.0,33593119.27666667,54961718.83461381,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 100,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
779691,89.0,2623699822.0,29479773.280898876,300000000.0,45784182.41566275,3.0,89.0,62.0,0.0,0.3932584269662921,25.0,4.0,1279.0,13.491790461297889,0.0062548866301798,3.0,42.0,9343502.82888889,9889755.678380638,2.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 89 IP | • AML/Mule: Giao dịch khủng 300,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 2 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
73107,87.0,514940000.0,5918850.574712643,50000000.0,7750744.214123008,3.0,87.0,73.0,0.0,0.6551724137931034,30.0,5.0,1111.0,13.512151215121513,0.0189018901890189,1.0,46.0,1956243.185,2152745.991085634,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 87 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
705976,10.0,1110000.0,111000.0,210000.0,53634.565968847615,2.0,10.0,0.0,0.0,0.0,47.0,1.0,156.0,14.442307692307692,0.0256410256410256,1.0,21.0,423941.81833333336,337469.64320848504,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 10 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
858408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625071.6100000001,439502.6309569692,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
996675,7.0,1620000.0,231428.57142857145,800000.0,259642.61151491624,2.0,7.0,3.0,0.0,0.4285714285714285,15.0,1.0,156.0,13.692307692307692,0.0,2.0,20.0,401824.675,108362.6929322082,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 7 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
104378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393075.204,1198045.132551559,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
473047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134389.2475,30901.434267010296,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
822003,25.0,61700000.0,2468000.0,45450000.0,8986286.668214705,2.0,25.0,19.0,0.0,0.56,12.0,2.0,281.0,14.718861209964412,0.0142348754448398,3.0,27.0,1292302.4,925083.9523854636,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 25 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
166370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
780986,10.0,405874000.0,40587400.0,50000000.0,19890117.837760534,1.0,10.0,9.0,0.0,0.9,246.0,1.0,262.0,12.816793893129772,0.0114503816793893,2.0,15.0,55526605.92666667,39226617.482227705,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 50,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
256370,10.0,105000000.0,10500000.0,50000000.0,15145589.75044844,2.0,10.0,10.0,0.0,0.9,99.0,2.0,392.0,14.137755102040815,0.0663265306122449,3.0,25.0,7581097.231111111,9940804.103389831,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 10 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
